,name,subtype,collection_date,accession
397,A/Maryland/12357/2021,H3N2,2021-10-12,EPI1925669
398,A/Maryland/12356/2021,H3N2,2021-10-12,EPI1925661
399,A/Maryland/12355/2021,H3N2,2021-10-12,EPI1925655
400,A/Maryland/12354/2021,H3N2,2021-10-12,EPI1925648
401,A/Maryland/12353/2021,H3N2,2021-10-12,EPI1925644
402,A/Maryland/12352/2021,H3N2,2021-10-12,EPI1925636
403,A/Maryland/12351/2021,H3N2,2021-10-12,EPI1925628
404,A/Maryland/12350/2021,H3N2,2021-10-12,EPI1925620
405,A/Maryland/12349/2021,H3N2,2021-10-12,EPI1925612
406,A/Maryland/12348/2021,H3N2,2021-10-12,EPI1925604
407,A/Maryland/12347/2021,H3N2,2021-10-12,EPI1925596
408,A/Alaska/12346/2021,H3N2,2021-10-12,EPI1925588
409,A/Maryland/12345/2021,H3N2,2021-10-07,EPI1924081
410,A/Maryland/12344/2021,H3N2,2021-10-07,EPI1924073
411,A/Maryland/12343/2021,H3N2,2021-10-07,EPI1924065
412,A/Maryland/12342/2021,H3N2,2021-10-07,EPI1924057
413,A/Maryland/12341/2021,H3N2,2021-10-07,EPI1924049
414,A/Maryland/12340/2021,H3N2,2021-10-07,EPI1924041
415,A/Maryland/12339/2021,H3N2,2021-10-07,EPI1924037
416,A/Maryland/12338/2021,H3N2,2021-10-07,EPI1924029
417,A/Maryland/12337/2021,H3N2,2021-10-07,EPI1924021
418,A/Maryland/12336/2021,H3N2,2021-10-07,EPI1924013
419,A/Maryland/12335/2021,H3N2,2021-10-07,EPI1924005
420,A/Maryland/12334/2021,H3N2,2021-10-07,EPI1923997
421,A/Maryland/12333/2021,H3N2,2021-10-07,EPI1923989
422,A/Maryland/12332/2021,H3N2,2021-10-07,EPI1923981
423,A/Maryland/12331/2021,H3N2,2021-10-07,EPI1923973
424,A/Maryland/12330/2021,H3N2,2021-10-07,EPI1923965
425,A/Maryland/12329/2021,H3N2,2021-10-07,EPI1923957
426,A/Maryland/12328/2021,H3N2,2021-10-07,EPI1923949
427,A/Maryland/12327/2021,H3N2,2021-10-07,EPI1923941
428,A/Maryland/12326/2021,H3N2,2021-10-07,EPI1923935
429,A/Maryland/12325/2021,H3N2,2021-10-07,EPI1923927
430,A/Maryland/12324/2021,H3N2,2021-10-07,EPI1923919
431,A/Maryland/12323/2021,H3N2,2021-10-07,EPI1923911
432,A/Maryland/12322/2021,H3N2,2021-10-07,EPI1923903
433,A/Maryland/12321/2021,H3N2,2021-10-07,EPI1923895
434,A/Maryland/12320/2021,H3N2,2021-10-07,EPI1923887
435,A/Maryland/12319/2021,H3N2,2021-10-07,EPI1923879
436,A/Maryland/12318/2021,H3N2,2021-10-07,EPI1923871
437,A/Maryland/12317/2021,H3N2,2021-10-07,EPI1923863
438,A/Maryland/12316/2021,H3N2,2021-10-07,EPI1923855
439,A/Maryland/12315/2021,H3N2,2021-10-07,EPI1923847
440,A/Maryland/12314/2021,H3N2,2021-10-07,EPI1923839
441,A/Maryland/12313/2021,H3N2,2021-10-07,EPI1923831
442,A/Maryland/12312/2021,H3N2,2021-10-06,EPI1923823
443,A/Maryland/12311/2021,H3N2,2021-10-06,EPI1923815
444,A/Maryland/12310/2021,H3N2,2021-10-06,EPI1923807
445,A/Maryland/12309/2021,H3N2,2021-10-06,EPI1923799
446,A/Maryland/12308/2021,H3N2,2021-10-06,EPI1923791
447,A/Maryland/12307/2021,H3N2,2021-10-06,EPI1923783
448,A/Maryland/12306/2021,H3N2,2021-10-06,EPI1923775
449,A/Maryland/12305/2021,H3N2,2021-10-06,EPI1923767
450,A/Maryland/12304/2021,H3N2,2021-10-06,EPI1923759
451,A/Maryland/12303/2021,H3N2,2021-10-06,EPI1923751
452,A/Maryland/12302/2021,H3N2,2021-10-06,EPI1923743
453,A/Maryland/12301/2021,H3N2,2021-10-06,EPI1923735
454,A/Maryland/12300/2021,H3N2,2021-10-06,EPI1923727
455,A/Maryland/12299/2021,H3N2,2021-10-06,EPI1923719
456,A/Maryland/12298/2021,H3N2,2021-10-06,EPI1923711
457,A/Maryland/12297/2021,H3N2,2021-10-05,EPI1923703
458,A/Maryland/12296/2021,H3N2,2021-10-05,EPI1923695
459,A/Maryland/12295/2021,H3N2,2021-10-05,EPI1923687
460,A/Maryland/12294/2021,H3N2,2021-10-05,EPI1923679
461,A/Maryland/12293/2021,H3N2,2021-10-05,EPI1923671
462,A/Maryland/12292/2021,H3N2,2021-10-05,EPI1923663
463,A/Maryland/12291/2021,H3N2,2021-10-05,EPI1923655
464,A/Maryland/12290/2021,H3N2,2021-10-05,EPI1923647
465,A/Maryland/12289/2021,H3N2,2021-10-05,EPI1923639
466,A/Maryland/12288/2021,H3N2,2021-10-05,EPI1923631
467,A/Maryland/12287/2021,H3N2,2021-10-05,EPI1923623
468,A/Maryland/12286/2021,H3N2,2021-10-05,EPI1923615
469,A/Maryland/12285/2021,H3N2,2021-10-05,EPI1923607
470,A/Maryland/12284/2021,H3N2,2021-10-05,EPI1923599
471,A/Maryland/12283/2021,H3N2,2021-10-05,EPI1923591
472,A/Maryland/12282/2021,H3N2,2021-10-05,EPI1923583
473,A/Maryland/12281/2021,H3N2,2021-10-05,EPI1923575
474,A/Maryland/12280/2021,H3N2,2021-10-05,EPI1923567
475,A/Maryland/12279/2021,H3N2,2021-10-05,EPI1923559
476,A/Maryland/12278/2021,H3N2,2021-10-05,EPI1923551
477,A/Maryland/12277/2021,H3N2,2021-10-05,EPI1923548
478,A/Maryland/12276/2021,H3N2,2021-10-05,EPI1923540
479,A/Maryland/12275/2021,H3N2,2021-10-05,EPI1923532
480,A/Maryland/12274/2021,H3N2,2021-10-05,EPI1923524
481,A/Maryland/12273/2021,H3N2,2021-10-05,EPI1923517
482,A/Maryland/12272/2021,H3N2,2021-10-05,EPI1923509
483,A/Maryland/12271/2021,H3N2,2021-10-05,EPI1923501
484,A/Alaska/12269/2021,H3N2,2021-10-05,EPI1923485
485,A/Maryland/12345/2021,H3N2,2021-10-07,EPI1936522
486,A/Maryland/12311/2021,H3N2,2021-10-06,EPI1936482
487,A/Maryland/12319/2021,H3N2,2021-10-07,EPI1936474
488,A/Maryland/12303/2021,H3N2,2021-10-06,EPI1936466
489,A/Maryland/12310/2021,H3N2,2021-10-06,EPI1936434
490,A/Moscow/RII-MH37969S/2021,H3N2,2021-10-28,EPI1937788
491,A/Netherlands/10125/2021,H3N2,2021-11-14,EPI1933085
492,A/Netherlands/10045/2021,H3N2,2021-10-19,EPI1924085
493,A/Netherlands/10018/2021,H3N2,2021-10-14,EPI1923198
494,A/Newport/1564/2021,H3N2,2021-10-02,EPI1928106
495,A/Blackwood/1563/2021,H3N2,2021-10-17,EPI1928098
496,A/Saint-Petersburg/RII-3540S/2021,H3N2,2021-11-17,EPI1937849
497,A/Saint-Petersburg/RII-3380S/2021,H3N2,2021-11-15,EPI1937841
498,A/Saint-Petersburg/RII-3669S/2021,H3N2,2021-11-18,EPI1937833
499,A/Saint-Petersburg/RII-3384S/2021,H3N2,2021-11-13,EPI1937825
500,A/Saint-Petersburg/RII-3382S/2021,H3N2,2021-11-14,EPI1937817
501,A/Saint-Petersburg/RII-3309S/2021,H3N2,2021-11-15,EPI1937809
502,A/Saint-Petersburg/RII-3029S/2021,H3N2,2021-11-10,EPI1937801
503,A/Saint-Petersburg/RII-2981S/2021,H3N2,2021-11-11,EPI1937796
504,A/Kaliningrad/RII-MH38820S/2021,H3N2,2021-11-03,EPI1937772
505,A/Kaliningrad/RII-MH38819S/2021,H3N2,2021-11-03,EPI1937764
506,A/Kaliningrad/RII-MH38818S/2021,H3N2,2021-11-03,EPI1937756
507,A/Saint-Petersburg/RII-2463S/2021,H3N2,2021-11-04,EPI1928097
508,A/Saint-Petersburg/RII-2422S/2021,H3N2,2021-11-03,EPI1928089
509,A/Saint-Petersburg/RII-2350S/2021,H3N2,2021-11-01,EPI1928081
510,A/Saint-Petersburg/RII-2461S/2021,H3N2,2021-11-04,EPI1928073
511,A/Saint-Petersburg/RII-2440S/2021,H3N2,2021-11-04,EPI1928065
512,A/Saint-Petersburg/RII-2349S/2021,H3N2,2021-11-01,EPI1928057
513,A/Saint-Petersburg/RII-2458S/2021,H3N2,2021-11-04,EPI1928049
514,A/Saint-Petersburg/RII-2431S/2021,H3N2,2021-11-03,EPI1928041
515,A/Saint-Petersburg/RII-2684S/2021,H3N2,2021-11-05,EPI1928033
516,A/Saint-Petersburg/RII-2457S/2021,H3N2,2021-11-04,EPI1928025
517,A/Saint-Petersburg/RII-2430S/2021,H3N2,2021-11-03,EPI1928017
518,A/Saint-Petersburg/RII-2682S/2021,H3N2,2021-11-06,EPI1928009
519,A/Saint-Petersburg/RII-2449S/2021,H3N2,2021-11-04,EPI1928001
520,A/Saint-Petersburg/RII-2429S/2021,H3N2,2021-11-03,EPI1927993
521,A/Saint-Petersburg/RII-2681S/2021,H3N2,2021-11-06,EPI1927985
522,A/Saint-Petersburg/RII-2439S/2021,H3N2,2021-11-04,EPI1927977
523,A/Saint-Petersburg/RII-2428S/2021,H3N2,2021-11-03,EPI1927969
524,A/Saint-Petersburg/RII-2467S/2021,H3N2,2021-11-04,EPI1927961
525,A/Saint-Petersburg/RII-2437S/2021,H3N2,2021-11-04,EPI1927953
526,A/Saint-Petersburg/RII-2423S/2021,H3N2,2021-11-03,EPI1927945
527,A/Saint-Petersburg/RII-2465S/2021,H3N2,2021-11-04,EPI1927937
528,A/Saint-Petersburg/RII-2425S/2021,H3N2,2021-11-03,EPI1927929
529,A/Saint-Petersburg/RII-2421S/2021,H3N2,2021-11-03,EPI1927921
530,A/Saint-Petersburg/RII-2284S/2021,H3N2,2021-11-01,EPI1926235
531,A/Saint-Petersburg/RII-1980S/2021,H3N2,2021-10-28,EPI1926227
532,A/Saint-Petersburg/RII-1716S/2021,H3N2,2021-10-24,EPI1926219
533,A/Saint-Petersburg/RII-1233S/2021,H3N2,2021-10-15,EPI1926203
534,A/Saint-Petersburg/RII-1188S/2021,H3N2,2021-10-16,EPI1926195
535,A/Moscow/CRIE/53/2021,H3N2,2021-11-04,EPI1928170
536,A/Moscow/CRIE/52/2021,H3N2,2021-11-04,EPI1928168
537,A/Moscow/CRIE/51/2021,H3N2,2021-11-08,EPI1928165
538,A/Moscow/CRIE/35/2021,H3N2,2021-10-18,EPI1925413
539,A/Moscow/CRIE/33/2021,H3N2,2021-10-20,EPI1925410
540,A/Moscow/CRIE/32/2021,H3N2,2021-10-20,EPI1925409
541,A/Moscow/CRIE/31/2021,H3N2,2021-10-20,EPI1925405
542,A/Moscow/CRIE/30/2021,H3N2,2021-10-20,EPI1925403
543,A/Moscow/CRIE/29/2021,H3N2,2021-10-20,EPI1925401
544,A/Moscow/CRIE/24/2021,H3N2,2021-10-15,EPI1923235
545,A/Moscow/CRIE/23/2021,H3N2,2021-10-15,EPI1923230
546,A/Moscow/CRIE/21/2021,H3N2,2021-10-13,EPI1923229
547,A/Moscow/CRIE/20/2021,H3N2,2021-10-12,EPI1923228
548,A/Moscow/CRIE/14/2021,H3N2,2021-10-11,EPI1923222
549,A/Moscow/CRIE/13/2021,H3N2,2021-10-08,EPI1923221
550,A/Moscow/CRIE/12/2021,H3N2,2021-10-05,EPI1921343
551,A/Moscow/61-21V/2021,H3N2,2021-10-25,EPI1933900
552,A/Moscow/52-14V/2021,H3N2,2021-10-18,EPI1933898
553,A/Kaliningrad/18-05V/2021,H3N2,2021-10-01,EPI1928712
554,A/Kaluga/CRIE/49/2021,H3N2,2021-10-26,EPI1927498
555,A/Kaluga/CRIE/43/2021,H3N2,2021-10-27,EPI1926347
556,A/Mari_El/70-01V/2021,H3N2,2021-10-25,EPI1933903
557,A/Khmao/51-05V/2021,H3N2,2021-10-11,EPI1933897
558,A/YANAO/107-b6V/2021,H3N2,2021-11-10,EPI1933906
559,A/Tula/CRIE/39/2021,H3N2,2021-10-20,EPI1926342
560,A/Vologda/CRIE/57/2021,H3N2,2021-11-16,EPI1938497
561,A/Voronezh/CRIE/47/2021,H3N2,2021-10-26,EPI1927496
562,A/Murmansk/69-02V/2021,H3N2,2021-10-13,EPI1933902
563,A/Irkutsk/RII-MH38234S/2021,H3N2,2021-11-01,EPI1937708
564,A/Irkutsk/RII-MH38233S/2021,H3N2,2021-10-20,EPI1937700
565,A/Irkutsk/RII-MH38230S/2021,H3N2,2021-10-22,EPI1937692
566,A/Lipetsk/CRIE/41/2021,H3N2,2021-10-26,EPI1926345
567,A/Tambov/CRIE/28/2021,H3N2,2021-10-20,EPI1925398
568,A/England/214191723/2021,H3N2,2021-10-12,EPI1924768
569,A/England/214181130/2021,H3N2,2021-10-12,EPI1924760
570,A/England/214161271/2021,H3N2,2021-10-12,EPI1924752
571,A/England/214161270/2021,H3N2,2021-10-14,EPI1924744
572,A/England/214160744/2021,H3N2,2021-10-10,EPI1924736
573,A/England/214160743/2021,H3N2,2021-10-11,EPI1924728
574,A/England/214160742/2021,H3N2,2021-10-09,EPI1924720
575,A/England/214140637/2021,H3N2,2021-10-10,EPI1924712
576,A/England/214121048/2021,H3N2,2021-10-09,EPI1924704
577,A/England/214121047/2021,H3N2,2021-10-07,EPI1924696
578,A/England/214121046/2021,H3N2,2021-10-06,EPI1924688
579,A/England/214121045/2021,H3N2,2021-10-05,EPI1924680
580,A/England/214121044/2021,H3N2,2021-10-08,EPI1924672
581,A/England/214121043/2021,H3N2,2021-10-07,EPI1924664
582,A/England/214120821/2021,H3N2,2021-10-09,EPI1924648
583,A/England/214100502/2021,H3N2,2021-10-06,EPI1924640
584,A/England/214100501/2021,H3N2,2021-10-06,EPI1924632
585,A/England/214100500/2021,H3N2,2021-10-06,EPI1924624
586,A/England/214100499/2021,H3N2,2021-10-07,EPI1924616
587,A/England/214100463/2021,H3N2,2021-10-06,EPI1924608
588,A/England/214080886/2021,H3N2,2021-10-05,EPI1924592
589,A/England/214060583/2021,H3N2,2021-10-02,EPI1924584
590,A/England/214060582/2021,H3N2,2021-10-04,EPI1924576
591,A/England/214040939/2021,H3N2,2021-10-04,EPI1924568
592,A/England/214040938/2021,H3N2,2021-10-03,EPI1924560
593,A/England/214040937/2021,H3N2,2021-10-03,EPI1924552
594,A/England/214040936/2021,H3N2,2021-10-04,EPI1924544
595,A/England/214040935/2021,H3N2,2021-10-04,EPI1924536
596,A/England/214021585/2021,H3N2,2021-10-02,EPI1924520
597,A/England/214181133/2021,H3N2,2021-10-13,EPI1924464
598,A/England/214181129/2021,H3N2,2021-10-13,EPI1924463
599,A/England/214120819/2021,H3N2,2021-10-07,EPI1924462
600,A/England/214080887/2021,H3N2,2021-10-06,EPI1924460
601,A/England/214040932/2021,H3N2,2021-10-03,EPI1924458
602,A/Kirov/RII-MH38821S/2021,H3N2,2021-11-01,EPI1937780
603,A/Vladimir/68-01V/2021,H3N2,2021-10-23,EPI1933901
604,A/Komi/31-4aV/2021,H3N2,2021-10-04,EPI1923180
605,A/Komi/31-4mV/2021,H3N2,2021-10-03,EPI1923179
606,A/Komi/31-3V/2021,H3N2,2021-10-08,EPI1923178
607,A/Komi/31-1V/2021,H3N2,2021-10-08,EPI1923177
608,A/Vladivostok/77-07V/2021,H3N2,2021-10-31,EPI1926256
609,A/Vladivostok/77-06V/2021,H3N2,2021-10-31,EPI1926255
610,A/Vladivostok/77-05V/2021,H3N2,2021-10-31,EPI1926254
611,A/Vladivostok/77-04V/2021,H3N2,2021-10-31,EPI1926253
612,A/Vladivostok/77-08V/2021,H3N2,2021-10-31,EPI1926252
613,A/Sakha/40-01V/2021,H3N2,2021-10-11,EPI1933896
614,A/Ulan-Ude/RII-MH38229S/2021,H3N2,2021-10-29,EPI1937684
615,A/Rostov-on-Don/74-12V/2021,H3N2,2021-10-29,EPI1933904
616,A/Chuvashia/56-01V/2021,H3N2,2021-10-21,EPI1933899
617,A/Perm/75-1/2V/2021,H3N2,2021-11-02,EPI1933905
618,A/Russia/109-78V/2021,H3N2,2021-11-15,EPI1933910
619,A/Russia/109-72V/2021,H3N2,2021-11-15,EPI1933909
620,A/Russia/109-83V/2021,H3N2,2021-11-15,EPI1933908
621,A/Russia/109-77V/2021,H3N2,2021-11-15,EPI1933907
622,A/Altai/97-5V/2021,H3N2,2021-11-08,EPI1928717
623,A/Netherlands/10138/2021,H3N2,2021-11-15,EPI1933126
624,A/Netherlands/10137/2021,H3N2,2021-11-16,EPI1933123
625,A/Netherlands/10135/2021,H3N2,2021-11-16,EPI1933117
626,A/Netherlands/10119/2021,H3N2,2021-11-09,EPI1928934
627,A/Netherlands/10087/2021,H3N2,2021-10-31,EPI1927619
628,A/Netherlands/10076/2021,H3N2,2021-10-31,EPI1927586
629,A/Netherlands/10075/2021,H3N2,2021-10-28,EPI1927583
630,A/Netherlands/10074/2021,H3N2,2021-10-28,EPI1927581
631,A/Netherlands/10073/2021,H3N2,2021-10-25,EPI1927578
632,A/Netherlands/10062/2021,H3N2,2021-10-21,EPI1926305
633,A/Netherlands/10061/2021,H3N2,2021-10-21,EPI1926302
634,A/Netherlands/10044/2021,H3N2,2021-10-18,EPI1926261
635,A/Netherlands/10041/2021,H3N2,2021-10-20,EPI1924107
636,A/Netherlands/10033/2021,H3N2,2021-10-14,EPI1924091
637,A/Netherlands/10029/2021,H3N2,2021-10-12,EPI1923218
638,A/Netherlands/10028/2021,H3N2,2021-10-12,EPI1923216
639,A/Netherlands/10022/2021,H3N2,2021-10-09,EPI1923204
640,A/Netherlands/10108/2021,H3N2,2021-11-07,EPI1933089
641,A/Netherlands/10046/2021,H3N2,2021-10-24,EPI1926264
642,A/Netherlands/10042/2021,H3N2,2021-10-19,EPI1924234
643,A/Netherlands/10031/2021,H3N2,2021-10-12,EPI1924087
644,A/Netherlands/10017/2021,H3N2,2021-10-08,EPI1921339
645,A/Netherlands/10016/2021,H3N2,2021-10-06,EPI1921337
646,A/Netherlands/10013/2021,H3N2,2021-10-03,EPI1921331
647,A/Netherlands/10065/2021,H3N2,2021-10-21,EPI1926314
648,A/Netherlands/10027/2021,H3N2,2021-10-08,EPI1923214
649,A/Netherlands/10026/2021,H3N2,2021-10-05,EPI1923212
650,A/Netherlands/10136/2021,H3N2,2021-11-04,EPI1933120
651,A/Netherlands/10127/2021,H3N2,2021-11-12,EPI1933096
652,A/Netherlands/10069/2021,H3N2,2021-10-19,EPI1926326
653,A/Netherlands/10023/2021,H3N2,2021-10-09,EPI1923206
654,A/Netherlands/10140/2021,H3N2,2021-11-17,EPI1933132
655,A/Netherlands/10139/2021,H3N2,2021-11-15,EPI1933129
656,A/Netherlands/10120/2021,H3N2,2021-11-07,EPI1928937
657,A/Netherlands/10091/2021,H3N2,2021-11-03,EPI1927631
658,A/Netherlands/10080/2021,H3N2,2021-10-19,EPI1927598
659,A/Netherlands/10079/2021,H3N2,2021-10-28,EPI1927595
660,A/Netherlands/10078/2021,H3N2,2021-10-29,EPI1927592
661,A/Netherlands/10077/2021,H3N2,2021-10-29,EPI1927589
662,A/Netherlands/10072/2021,H3N2,2021-10-27,EPI1926335
663,A/Netherlands/10059/2021,H3N2,2021-10-24,EPI1926296
664,A/Netherlands/10030/2021,H3N2,2021-10-12,EPI1923220
665,A/Netherlands/10132/2021,H3N2,2021-11-16,EPI1933111
666,A/Netherlands/10115/2021,H3N2,2021-11-09,EPI1928928
667,A/Netherlands/10114/2021,H3N2,2021-11-09,EPI1928925
668,A/Netherlands/10113/2021,H3N2,2021-11-08,EPI1928922
669,A/Netherlands/10090/2021,H3N2,2021-11-02,EPI1927628
670,A/Netherlands/10088/2021,H3N2,2021-10-28,EPI1927622
671,A/Netherlands/10068/2021,H3N2,2021-10-24,EPI1926323
672,A/Netherlands/10067/2021,H3N2,2021-10-21,EPI1926320
673,A/Netherlands/10066/2021,H3N2,2021-10-20,EPI1926317
674,A/Netherlands/10039/2021,H3N2,2021-10-18,EPI1924103
675,A/Netherlands/10038/2021,H3N2,2021-10-16,EPI1924101
676,A/Netherlands/10037/2021,H3N2,2021-10-15,EPI1924099
677,A/Netherlands/10036/2021,H3N2,2021-10-11,EPI1924097
678,A/Netherlands/10060/2021,H3N2,2021-10-23,EPI1926299
679,A/Netherlands/10134/2021,H3N2,2021-11-15,EPI1933116
680,A/Netherlands/10104/2021,H3N2,2021-11-02,EPI1933088
681,A/Netherlands/10105/2021,H3N2,2021-10-31,EPI1928906
682,A/Netherlands/10063/2021,H3N2,2021-10-23,EPI1926308
683,A/Netherlands/10133/2021,H3N2,2021-11-11,EPI1933114
684,A/Baleares/9710/2021,H3N2,2021-11-15,EPI1937580
685,A/Netherlands/10131/2021,H3N2,2021-11-09,EPI1933108
686,A/Netherlands/10130/2021,H3N2,2021-11-13,EPI1933105
687,A/Netherlands/10129/2021,H3N2,2021-11-10,EPI1933102
688,A/Netherlands/10128/2021,H3N2,2021-11-08,EPI1933099
689,A/Netherlands/10110/2021,H3N2,2021-11-01,EPI1933092
690,A/Netherlands/10112/2021,H3N2,2021-11-07,EPI1928920
691,A/Netherlands/10111/2021,H3N2,2021-11-04,EPI1928918
692,A/Netherlands/10109/2021,H3N2,2021-10-31,EPI1928915
693,A/Netherlands/10106/2021,H3N2,2021-11-05,EPI1928909
694,A/Netherlands/10086/2021,H3N2,2021-10-31,EPI1927616
695,A/Netherlands/10085/2021,H3N2,2021-10-30,EPI1927613
696,A/Netherlands/10084/2021,H3N2,2021-10-29,EPI1927610
697,A/Netherlands/10083/2021,H3N2,2021-10-28,EPI1927607
698,A/Netherlands/10082/2021,H3N2,2021-10-25,EPI1927604
699,A/Netherlands/10081/2021,H3N2,2021-10-28,EPI1927601
700,A/Netherlands/10058/2021,H3N2,2021-10-14,EPI1926293
701,A/Netherlands/10057/2021,H3N2,2021-10-22,EPI1926291
702,A/Netherlands/10056/2021,H3N2,2021-10-21,EPI1926290
703,A/Netherlands/10055/2021,H3N2,2021-10-21,EPI1926287
704,A/Netherlands/10054/2021,H3N2,2021-10-19,EPI1926284
705,A/Netherlands/10053/2021,H3N2,2021-10-19,EPI1926281
706,A/Netherlands/10052/2021,H3N2,2021-10-16,EPI1926280
707,A/Netherlands/10051/2021,H3N2,2021-10-21,EPI1926277
708,A/Netherlands/10050/2021,H3N2,2021-10-20,EPI1926274
709,A/Netherlands/10049/2021,H3N2,2021-10-19,EPI1926273
710,A/Netherlands/10048/2021,H3N2,2021-10-15,EPI1926270
711,A/Netherlands/10047/2021,H3N2,2021-10-13,EPI1926267
712,A/Netherlands/10089/2021,H3N2,2021-10-28,EPI1927625
713,A/Netherlands/10071/2021,H3N2,2021-10-26,EPI1926332
714,A/Netherlands/10070/2021,H3N2,2021-10-26,EPI1926329
715,A/Netherlands/10015/2021,H3N2,2021-10-04,EPI1921335
716,A/Netherlands/10043/2021,H3N2,2021-10-18,EPI1926259
717,A/Netherlands/10032/2021,H3N2,2021-10-13,EPI1924089
718,A/Kazan/CRIE/27/2021,H3N2,2021-10-12,EPI1924154
719,A/Catalonia/NSVH20853/2021,H3N2,2021-10-25,EPI1923473
720,A/Catalonia/NSVH20595/2021,H3N2,2021-10-20,EPI1923001
721,A/Catalonia/NSVH49687/2021,H3N2,2021-11-05,EPI1925419
722,A/Catalonia/NSVH20895/2021,H3N2,2021-10-25,EPI1923465
723,A/Netherlands/10122/2021,H3N2,2021-10-26,EPI1928943
724,A/Netherlands/10121/2021,H3N2,2021-10-31,EPI1928940
725,A/Netherlands/10040/2021,H3N2,2021-10-17,EPI1924105
726,A/Netherlands/10024/2021,H3N2,2021-10-06,EPI1923208
727,A/Netherlands/10107/2021,H3N2,2021-11-04,EPI1928912
728,A/Netherlands/10064/2021,H3N2,2021-10-18,EPI1926311
729,A/Netherlands/10035/2021,H3N2,2021-10-14,EPI1924095
730,A/Netherlands/10034/2021,H3N2,2021-10-12,EPI1924093
731,A/Netherlands/10021/2021,H3N2,2021-10-11,EPI1923202
732,A/Netherlands/10019/2021,H3N2,2021-10-07,EPI1923200
733,A/Netherlands/10012/2021,H3N2,2021-10-06,EPI1921329
734,A/Elista/CRIE/303/2021,H3N2,2021-11-27,EPI1938816
735,A/Elista/CRIE/296/2021,H3N2,2021-11-27,EPI1938815
736,A/Elista/CRIE/292/2021,H3N2,2021-11-27,EPI1938814
737,A/Elista/CRIE/289/2021,H3N2,2021-11-27,EPI1938813
738,A/Elista/CRIE/278/2021,H3N2,2021-11-26,EPI1938812
739,A/Elista/CRIE/275/2021,H3N2,2021-11-26,EPI1938811
740,A/Elista/CRIE/236/2021,H3N2,2021-11-26,EPI1938810
741,A/Elista/CRIE/233/2021,H3N2,2021-11-26,EPI1938809
742,A/Elista/CRIE/232/2021,H3N2,2021-11-26,EPI1938808
743,A/Elista/CRIE/212/2021,H3N2,2021-11-26,EPI1938807
744,A/Netherlands/10116/2021,H3N2,2021-10-24,EPI1933093
745,A/Netherlands/10117/2021,H3N2,2021-10-27,EPI1928931
746,A/SouthAfrica/PET19861/2021,H3N2,2021-10-04,EPI1941502
747,A/Sao_Paulo/IAL/C1006/2021,H3N2,2021-11-22,EPI1939332
748,A/Sao_Paulo/IAL/C1007/2021,H3N2,2021-11-22,EPI1939324
749,A/Sao_Paulo/IAL/C1005/2021,H3N2,2021-11-22,EPI1939316
750,A/Sao_Paulo/IAL/C6478/2021,H3N2,2021-11-23,EPI1939308
751,A/Sao_Paulo/IAL/C6475/2021,H3N2,2021-11-23,EPI1939300
752,A/Sao_Paulo/IAL/C6459/2021,H3N2,2021-11-23,EPI1939292
753,A/Adygea/35-01V/2021,H3N2,2021-10-01,EPI1928755
754,A/Michigan/UOM10042606960/2021,H3N2,2021-11-10,EPI1937503
755,A/Michigan/UOM10042606724/2021,H3N2,2021-11-10,EPI1937502
756,A/Michigan/UOM10042606680/2021,H3N2,2021-11-10,EPI1937501
757,A/Michigan/UOM10042606447/2021,H3N2,2021-11-10,EPI1937500
758,A/Michigan/UOM10042606287/2021,H3N2,2021-11-10,EPI1937499
759,A/Michigan/UOM10042606259/2021,H3N2,2021-11-10,EPI1937498
760,A/Michigan/UOM10042606185/2021,H3N2,2021-11-10,EPI1937497
761,A/Michigan/UOM10042606144/2021,H3N2,2021-11-10,EPI1937496
762,A/Michigan/UOM10042606119/2021,H3N2,2021-11-10,EPI1937495
763,A/Michigan/UOM10042606116/2021,H3N2,2021-11-10,EPI1937494
764,A/Michigan/UOM10042606091/2021,H3N2,2021-11-10,EPI1937493
765,A/Michigan/UOM10042606083/2021,H3N2,2021-11-10,EPI1937492
766,A/Michigan/UOM10042606061/2021,H3N2,2021-11-10,EPI1937491
767,A/Michigan/UOM10042606047/2021,H3N2,2021-11-10,EPI1937490
768,A/Michigan/UOM10042606036/2021,H3N2,2021-11-10,EPI1937489
769,A/Michigan/UOM10042606012/2021,H3N2,2021-11-10,EPI1937488
770,A/Michigan/UOM10042606010/2021,H3N2,2021-11-10,EPI1937487
771,A/Michigan/UOM10042605101/2021,H3N2,2021-11-10,EPI1937486
772,A/Michigan/UOM10042605009/2021,H3N2,2021-11-10,EPI1937485
773,A/Michigan/UOM10042604851/2021,H3N2,2021-11-10,EPI1937484
774,A/Michigan/UOM10042604741/2021,H3N2,2021-11-10,EPI1937483
775,A/Michigan/UOM10042604679/2021,H3N2,2021-11-10,EPI1937482
776,A/Michigan/UOM10042604678/2021,H3N2,2021-11-10,EPI1937481
777,A/Michigan/UOM10042604633/2021,H3N2,2021-11-10,EPI1937480
778,A/Michigan/UOM10042604623/2021,H3N2,2021-11-10,EPI1937479
779,A/Michigan/UOM10042604356/2021,H3N2,2021-11-10,EPI1937478
780,A/Michigan/UOM10042603563/2021,H3N2,2021-11-10,EPI1937477
781,A/Michigan/UOM10042603514/2021,H3N2,2021-11-10,EPI1937476
